nose_y,nose_x,nose_confidence,left_eye_y,left_eye_x,left_eye_confidence,right_eye_y,right_eye_x,right_eye_confidence,left_ear_y,left_ear_x,left_ear_confidence,right_ear_y,right_ear_x,right_ear_confidence,left_shoulder_y,left_shoulder_x,left_shoulder_confidence,right_shoulder_y,right_shoulder_x,right_shoulder_confidence,left_elbow_y,left_elbow_x,left_elbow_confidence,right_elbow_y,right_elbow_x,right_elbow_confidence,left_wrist_y,left_wrist_x,left_wrist_confidence,right_wrist_y,right_wrist_x,right_wrist_confidence,left_hip_y,left_hip_x,left_hip_confidence,right_hip_y,right_hip_x,right_hip_confidence,left_knee_y,left_knee_x,left_knee_confidence,right_knee_y,right_knee_x,right_knee_confidence,left_ankle_y,left_ankle_x,left_ankle_confidence,right_ankle_y,right_ankle_x,right_ankle_confidence
0.38074717,0.48543242,0.46543074,0.3705993,0.48964295,0.56798613,0.37340695,0.48323402,0.5935632,0.37733573,0.4944258,0.5353285,0.38168564,0.47995582,0.5837238,0.4466408,0.52737325,0.7501748,0.44781438,0.455472,0.81960315,0.55155003,0.5414955,0.82384104,0.55372936,0.44331855,0.82431877,0.64040256,0.5655526,0.65679824,0.6450278,0.4335913,0.86034775,0.6367937,0.5188597,0.86463886,0.64112204,0.47109398,0.8662811,0.7754817,0.5241899,0.8955223,0.7816308,0.46932092,0.8736763,0.88824487,0.5289592,0.7462579,0.8871091,0.46629158,0.9142511
0.38108283,0.48485535,0.4998328,0.37088248,0.49033535,0.6283783,0.37280357,0.48140395,0.4599179,0.37825292,0.4969718,0.48510998,0.38380805,0.4768549,0.56609887,0.44712743,0.5272279,0.81158984,0.44794554,0.4554178,0.8447648,0.5519669,0.5417179,0.84428525,0.55362535,0.44334453,0.835465,0.6410319,0.5659237,0.7212193,0.64288783,0.4333007,0.88227266,0.63749015,0.5185576,0.8863781,0.6412584,0.4712441,0.86940676,0.773214,0.52414584,0.8987622,0.7779089,0.47054198,0.9087934,0.88719195,0.52826846,0.77480745,0.8879947,0.46608064,0.91201866
0.37651616,0.4860388,0.5349966,0.36630675,0.49302566,0.55440956,0.36730987,0.48073018,0.64019465,0.3768069,0.5019698,0.64056414,0.3789766,0.47409126,0.67233396,0.4464496,0.52670443,0.8262023,0.4484339,0.4559875,0.8766793,0.55323905,0.5419208,0.8826862,0.55503744,0.44385874,0.86825144,0.6407915,0.56584173,0.7782169,0.64328206,0.43395162,0.8940112,0.6372604,0.51803327,0.8286404,0.64143527,0.47204727,0.87850237,0.7758071,0.52496123,0.8973389,0.7827286,0.46937248,0.8829185,0.88695365,0.52907234,0.8016663,0.8876387,0.46587047,0.90906435
0.38149336,0.48383093,0.4396024,0.3708106,0.4872411,0.4616841,0.37429217,0.48247448,0.5391275,0.37847984,0.49178374,0.50985795,0.38261047,0.4824939,0.5625527,0.44673494,0.527334,0.76507425,0.44704053,0.45585433,0.85387546,0.5513296,0.54159254,0.7935343,0.55272883,0.44336057,0.82372355,0.64066625,0.5651176,0.635862,0.64365757,0.433645,0.88000506,0.6361681,0.5188816,0.8544155,0.64024216,0.47016853,0.85848266,0.7716062,0.5245206,0.8789269,0.7789927,0.4697644,0.8905599,0.88840926,0.52905804,0.7518633,0.8864861,0.46613705,0.9158895
0.37942636,0.48407307,0.5222017,0.369304,0.48976946,0.6426899,0.3720057,0.48071307,0.6692062,0.3783145,0.4967009,0.48929217,0.38316327,0.47625276,0.57361394,0.44760776,0.5270998,0.84577334,0.44800556,0.45564148,0.8721054,0.5516519,0.54140323,0.8473268,0.5534873,0.4433501,0.8466056,0.6409536,0.5657462,0.7535062,0.64253676,0.43344814,0.8832375,0.63804126,0.51829755,0.84737945,0.6419569,0.47146735,0.87064904,0.7737889,0.523787,0.9143515,0.77965456,0.47033414,0.90844905,0.8885925,0.52920777,0.8028638,0.8908771,0.46533442,0.8831075
0.37629065,0.48684296,0.50783545,0.3666878,0.49268532,0.55721325,0.36853436,0.4820095,0.5883538,0.37668458,0.49980775,0.6173173,0.38008055,0.47513765,0.61942536,0.44708735,0.52695537,0.8149073,0.44723937,0.45564803,0.84935755,0.55314803,0.54164183,0.8516846,0.5527354,0.44389322,0.84718615,0.641303,0.56539226,0.7091723,0.6434056,0.43366706,0.8664109,0.6372241,0.51862216,0.88817245,0.6417572,0.47178027,0.87800014,0.7742437,0.52435786,0.9029663,0.7822829,0.46973208,0.893836,0.88729554,0.52902514,0.7888904,0.8906021,0.46709916,0.7280488
0.37798822,0.48745066,0.43876827,0.36789465,0.48803884,0.53469205,0.37077934,0.487128,0.6361807,0.37671265,0.4913772,0.4673978,0.38121536,0.48632443,0.42007834,0.44733813,0.5274423,0.7608056,0.44604853,0.45632714,0.85156316,0.55184263,0.54173934,0.7783122,0.5541648,0.4438749,0.81060725,0.64143795,0.564943,0.7146659,0.6436662,0.433863,0.8676416,0.6382644,0.51876265,0.8640222,0.64118665,0.47017744,0.85008335,0.77529895,0.5240257,0.9068167,0.7816923,0.46974835,0.8933647,0.8907049,0.5296044,0.8012837,0.89048415,0.4657935,0.8743865
0.38141602,0.4814759,0.36339203,0.37109295,0.4871285,0.5132369,0.37333158,0.4788245,0.51632124,0.3793145,0.4938534,0.5986355,0.38221323,0.4772901,0.6039503,0.44732362,0.5273565,0.83148766,0.4462865,0.45548466,0.88314766,0.55247045,0.5419282,0.83526975,0.5521611,0.44336733,0.854511,0.64164627,0.5657841,0.6671928,0.64275753,0.43303856,0.8771644,0.63718736,0.5189419,0.8754051,0.64129794,0.470996,0.8677318,0.7730219,0.52423567,0.8909585,0.7795309,0.46982458,0.9126615,0.88505095,0.5282353,0.7018755,0.89296556,0.4654394,0.8842798
0.37192148,0.48866615,0.58694607,0.36081427,0.49643403,0.66545844,0.3625229,0.48303208,0.6508583,0.3721905,0.5034505,0.6699445,0.37085113,0.4756447,0.5329353,0.44730288,0.5274801,0.84643775,0.44585285,0.45623207,0.8843433,0.5527276,0.5420681,0.88127816,0.5530103,0.44376493,0.85095096,0.64174604,0.5656932,0.6957625,0.6418294,0.43373117,0.8620621,0.63882446,0.51834,0.90742725,0.6429284,0.4719783,0.88159114,0.7766512,0.52411735,0.76904666,0.78481954,0.46945354,0.8927986,0.8875779,0.5284352,0.7884301,0.88830864,0.4672723,0.7493216
0.3754959,0.48985997,0.44738507,0.36620894,0.490352,0.5834891,0.36834136,0.48905972,0.55376387,0.3735135,0.49316436,0.486932,0.37887752,0.4866637,0.3850505,0.4472316,0.52754694,0.74357307,0.44586548,0.45612338,0.86826456,0.55227596,0.5423362,0.7667063,0.5536001,0.44346547,0.8330485,0.6440616,0.56564075,0.7230528,0.6442446,0.43332738,0.8579017,0.63815045,0.51868594,0.8562058,0.6420447,0.47025776,0.86416954,0.7740002,0.52388173,0.8580675,0.7833522,0.46967074,0.8959619,0.8885907,0.52902544,0.8549699,0.88903075,0.46577778,0.90023315
0.3825084,0.48044962,0.37871554,0.37040552,0.48612982,0.37853047,0.37437075,0.47785202,0.5525161,0.37950984,0.49382764,0.60196537,0.38243368,0.47726125,0.6074133,0.44713646,0.5273421,0.8231272,0.4466533,0.4554445,0.88614845,0.5525359,0.5420127,0.83263254,0.551485,0.44350395,0.84323573,0.6434051,0.5666405,0.66846764,0.6428732,0.43318856,0.858585,0.63742703,0.51883066,0.8739175,0.6415267,0.471112,0.8689627,0.77432704,0.5242402,0.89420277,0.7790691,0.46982828,0.90070397,0.8847917,0.52798295,0.67950034,0.89298505,0.46726367,0.7672715
0.3728626,0.49322057,0.5169854,0.36185342,0.5009208,0.5008649,0.3633856,0.48776317,0.56822526,0.36943617,0.5053078,0.58587795,0.37269843,0.47990057,0.68169665,0.4486208,0.5278154,0.87104666,0.44470403,0.45636845,0.88660157,0.55322224,0.54212254,0.86693275,0.5531288,0.44387844,0.85628015,0.64095813,0.56465787,0.63426435,0.64328766,0.43304342,0.8537542,0.63911504,0.518477,0.9061181,0.64245737,0.472565,0.88330656,0.7783016,0.5242761,0.8044824,0.78487533,0.469688,0.9019153,0.8873498,0.5287411,0.78824097,0.8884784,0.4677305,0.7729438
0.37750605,0.48913068,0.45732793,0.36874625,0.49333027,0.62719256,0.36995828,0.4862945,0.6617991,0.3745587,0.49808693,0.49684685,0.37929463,0.48151007,0.5972563,0.44965246,0.5270617,0.6042056,0.44691247,0.4552349,0.8603205,0.5525018,0.5424538,0.86424863,0.55309004,0.44353378,0.8468828,0.644762,0.56546724,0.81188464,0.6436629,0.43293896,0.8669756,0.6378862,0.5180409,0.87404305,0.6425394,0.47164816,0.87749994,0.773716,0.5240733,0.86615384,0.78136164,0.47032866,0.89876616,0.8885476,0.5293243,0.8614018,0.8901325,0.4657567,0.8979785
0.3796862,0.4852062,0.49622196,0.36957142,0.4893902,0.604356,0.37273404,0.48260373,0.5759723,0.37583345,0.49591658,0.4228796,0.38094494,0.4797745,0.57196295,0.44711488,0.52735937,0.8096532,0.4463637,0.45566443,0.86492157,0.5530665,0.5421227,0.82729644,0.5522756,0.44305444,0.8141381,0.6433906,0.566206,0.6679675,0.6438142,0.43361548,0.8297352,0.6380279,0.5188157,0.88243777,0.64171135,0.47093567,0.87026227,0.7755429,0.52401,0.90012825,0.77924407,0.46995547,0.8967724,0.8852266,0.5279047,0.7124973,0.8887509,0.46563447,0.90303534
0.37335038,0.49031422,0.45010355,0.36303216,0.49673587,0.51724386,0.36527142,0.48645,0.5885424,0.37109315,0.5029107,0.4290892,0.3718141,0.47983176,0.50622165,0.44798997,0.5276338,0.84398067,0.44527042,0.4558987,0.8780365,0.5529295,0.5420634,0.87491804,0.55191964,0.4436775,0.833622,0.64086795,0.56526077,0.68908453,0.64255583,0.43311912,0.85174066,0.63904226,0.51849174,0.900845,0.6430271,0.47208193,0.8801199,0.77878886,0.5240333,0.78690076,0.7848808,0.46941644,0.90333563,0.8879448,0.5285363,0.7647659,0.8883835,0.4674557,0.771847
0.37898508,0.4889194,0.41277748,0.36951002,0.49101466,0.58407706,0.37164095,0.48774043,0.6002903,0.37475705,0.49607256,0.3910519,0.3808126,0.48546427,0.45128825,0.4501983,0.527212,0.57740957,0.4459907,0.45567316,0.86065066,0.55256176,0.54245424,0.7983504,0.5537836,0.4433129,0.8399123,0.6458641,0.56536275,0.75012153,0.6436927,0.43317398,0.8541425,0.6383417,0.5183629,0.86360234,0.6423811,0.4706646,0.86845064,0.775064,0.52351373,0.8667894,0.7834561,0.46981704,0.8985541,0.88923854,0.5292518,0.8591995,0.889874,0.46580714,0.8962087
0.38001326,0.48443884,0.49264893,0.36976314,0.48962918,0.62667924,0.37287802,0.48171535,0.578743,0.37558138,0.49655056,0.47323394,0.38050726,0.47905824,0.594963,0.4468678,0.5273155,0.8162686,0.4457162,0.45542333,0.8759481,0.5535358,0.54256386,0.82894427,0.55052066,0.44362962,0.83526456,0.6436768,0.5659183,0.6237905,0.6433887,0.4337649,0.8261448,0.63766146,0.51889306,0.8723535,0.6416633,0.4711863,0.8689969,0.77454656,0.5240267,0.8951472,0.7799755,0.46985477,0.90480417,0.8867491,0.5287071,0.8752238,0.89434576,0.46715277,0.7598552
0.37178427,0.48935717,0.47428513,0.3610941,0.49663228,0.5291578,0.36248443,0.48445636,0.5604198,0.3715249,0.5033754,0.43170127,0.37212542,0.47571543,0.56282526,0.4482791,0.52784395,0.85432196,0.4452754,0.45622385,0.89254487,0.55457526,0.5430824,0.86091286,0.5522523,0.44369245,0.8569349,0.6405013,0.56463355,0.637074,0.6418136,0.43300942,0.8542916,0.63935924,0.5190398,0.909903,0.6431365,0.4730887,0.81370825,0.779471,0.5238556,0.8000708,0.7860771,0.46919486,0.89237106,0.88576907,0.52846783,0.7391804,0.8888499,0.46766,0.76657295
0.37560153,0.4924685,0.4374244,0.36348286,0.49348143,0.41603562,0.36754635,0.4929554,0.64424044,0.37349477,0.49322826,0.49595588,0.3767192,0.49126986,0.47638446,0.44821873,0.5278164,0.7112132,0.4455341,0.4565627,0.8571587,0.55315936,0.5422555,0.7915297,0.55386114,0.44359583,0.8115402,0.6456911,0.5673921,0.5908047,0.6452674,0.43388984,0.83183885,0.6384714,0.5188615,0.8556197,0.64224815,0.47064474,0.861155,0.7764238,0.5243059,0.8698859,0.78506666,0.4695044,0.8799662,0.88980067,0.52950275,0.84972376,0.8910674,0.46585828,0.9035106
0.3794923,0.48472047,0.49763897,0.36919543,0.4903847,0.6338615,0.37207046,0.4818507,0.5790231,0.37526745,0.49723175,0.495647,0.37981644,0.4785487,0.5952189,0.44695818,0.527437,0.80446327,0.4455649,0.4554981,0.87513477,0.55332,0.54265773,0.8343237,0.55239904,0.44323295,0.84211963,0.6451837,0.5661796,0.64462334,0.64335454,0.4330561,0.86620325,0.63728607,0.5186033,0.8766073,0.6413282,0.47106215,0.87106276,0.77394783,0.5237795,0.8860951,0.7793553,0.47002748,0.897653,0.88462704,0.5274542,0.6286903,0.89367485,0.46521947,0.8760378
0.3721216,0.4916485,0.4704513,0.36227936,0.4985439,0.50956357,0.36377677,0.48661855,0.58028716,0.37145248,0.504851,0.5137373,0.3729003,0.47751302,0.5575407,0.44819626,0.52774966,0.8691357,0.445168,0.4558694,0.8913517,0.5535087,0.54284114,0.8765705,0.55217993,0.44344655,0.8422537,0.64067566,0.56471664,0.6503254,0.6423498,0.43282026,0.86324024,0.6391129,0.5184035,0.8552354,0.6426424,0.4730265,0.8191168,0.7785265,0.52449507,0.90785134,0.78438467,0.46959096,0.8999943,0.88704,0.5285642,0.76875687,0.8877674,0.4673285,0.76755476
0.37699604,0.4918762,0.43494844,0.3670022,0.4913364,0.5845737,0.3691431,0.49282533,0.64147395,0.37282905,0.49239334,0.45893657,0.3778059,0.4920642,0.4572396,0.44884005,0.5263054,0.83573484,0.44605154,0.45684204,0.87927246,0.552396,0.54224116,0.7679712,0.55385727,0.44330275,0.7873219,0.6463327,0.56719595,0.5991096,0.6447991,0.4338594,0.817794,0.6385542,0.51854,0.8501559,0.6425083,0.47067866,0.8561695,0.77626634,0.5245642,0.8814298,0.78439957,0.4697639,0.8835116,0.8889105,0.52917254,0.844522,0.89064467,0.46597686,0.9052168
0.38079128,0.483258,0.40007254,0.3716344,0.4896041,0.61007416,0.3733652,0.48059696,0.51689917,0.3769198,0.49679944,0.48566777,0.38170123,0.47802478,0.61514103,0.44712454,0.52738446,0.8200357,0.44752613,0.45556867,0.8926607,0.55373996,0.5426936,0.8448373,0.55186254,0.4435639,0.8457203,0.64496976,0.5671058,0.6747438,0.6441298,0.43358377,0.8320324,0.6375218,0.5186372,0.8807638,0.64150417,0.47190952,0.78885007,0.77363116,0.5237847,0.8944284,0.77969074,0.47008577,0.9018479,0.88495094,0.52746624,0.65033233,0.8926824,0.4671276,0.7594587
0.3755405,0.48831153,0.48794514,0.36411044,0.49586347,0.51475245,0.36596507,0.48342255,0.51925045,0.37502912,0.5030926,0.57486206,0.37641585,0.47572172,0.6055412,0.44736755,0.5272821,0.83572376,0.44570377,0.45626214,0.8621579,0.55453545,0.5429142,0.88146037,0.5508126,0.44429278,0.84252757,0.6432498,0.5661778,0.7257448,0.6419722,0.43302354,0.8533041,0.6396912,0.51930684,0.90968686,0.6431936,0.47253218,0.87890047,0.77972704,0.5243367,0.8389241,0.78650403,0.46941817,0.8259022,0.8889104,0.5288364,0.8285676,0.8905452,0.4658426,0.9008596
0.37897936,0.48832095,0.44345522,0.36824134,0.48820382,0.47584656,0.37064955,0.4896954,0.5311551,0.37564054,0.48807952,0.44889218,0.38027745,0.49295467,0.43097976,0.44753242,0.52459633,0.7754491,0.446432,0.45831594,0.85837436,0.55322325,0.5421566,0.6943,0.55461913,0.44348547,0.7514415,0.6492262,0.5664836,0.6500066,0.64495003,0.43333787,0.82721436,0.6393784,0.51876754,0.82383746,0.6428508,0.47044793,0.8357079,0.7771408,0.52452254,0.873729,0.78330404,0.4690979,0.8497025,0.8894923,0.5296044,0.8280074,0.89266324,0.46536794,0.82085603
0.3803918,0.48428997,0.4928759,0.37030852,0.489719,0.6216726,0.37368172,0.48158324,0.5879777,0.3765205,0.49672705,0.4806418,0.38172895,0.4787803,0.6151855,0.44735384,0.5274786,0.8206223,0.44690934,0.4555919,0.8896991,0.55429685,0.54282176,0.84738827,0.55151993,0.4436786,0.8388432,0.64693004,0.5663944,0.6605805,0.6445957,0.43352613,0.83762634,0.63729227,0.5189704,0.8653496,0.641605,0.47110897,0.8723172,0.77290154,0.52409154,0.8689925,0.7785581,0.46990538,0.88494974,0.88720965,0.5286847,0.85579485,0.8917988,0.46744335,0.7684667
0.3746824,0.48968768,0.47924134,0.36401016,0.4971262,0.53379285,0.36626363,0.48547512,0.57948864,0.37280473,0.5044182,0.4833369,0.37395397,0.47840607,0.52956146,0.44788498,0.5275177,0.8487165,0.4459512,0.45637602,0.87861204,0.5536466,0.5424308,0.8644055,0.54939884,0.44450384,0.8446165,0.64407915,0.565372,0.68914026,0.64203125,0.4332139,0.8502948,0.638769,0.51854306,0.8485915,0.6424537,0.4723119,0.88182664,0.77782696,0.52493894,0.9126779,0.78589934,0.46923637,0.8894143,0.8897962,0.52901226,0.83205485,0.88920826,0.4660012,0.8980056
0.3798855,0.48534223,0.4373308,0.37076634,0.48448682,0.59842396,0.37213895,0.48746613,0.5980742,0.37703204,0.4853784,0.42510423,0.38120323,0.49329314,0.5761182,0.4461884,0.5229512,0.70408255,0.4467035,0.45944515,0.64896125,0.5519214,0.54179347,0.6440557,0.5538645,0.4437752,0.6703572,0.6479157,0.56579584,0.57418996,0.6440251,0.43445346,0.7819303,0.63830495,0.51786184,0.7667304,0.64201564,0.4715088,0.64963955,0.7765789,0.52440983,0.863823,0.78152406,0.4694153,0.84005594,0.88849634,0.52911294,0.7950422,0.88982475,0.46562105,0.78058326
0.3779658,0.48727188,0.48319766,0.36879268,0.4922785,0.6167287,0.3708254,0.48398584,0.64498043,0.37577304,0.49848887,0.5546307,0.38027543,0.478976,0.5944555,0.4471016,0.52747995,0.82813215,0.44715548,0.45563516,0.890097,0.55426735,0.5429941,0.84051335,0.5530744,0.44310865,0.8309968,0.64619005,0.5662668,0.69038033,0.6432207,0.43277234,0.86836076,0.63770497,0.5186693,0.88751936,0.6413508,0.4721653,0.7974999,0.7748934,0.5238309,0.9064894,0.78099054,0.46975735,0.89959127,0.88507116,0.52826595,0.7071242,0.8924612,0.4673106,0.76812357
0.37504613,0.48990434,0.46267796,0.3638214,0.4964186,0.5208994,0.366741,0.48589256,0.58026326,0.37262467,0.503518,0.4140516,0.3749616,0.47869366,0.51358753,0.44782206,0.52797025,0.84280294,0.4458858,0.45626664,0.8543792,0.55357736,0.5427418,0.857897,0.5528618,0.44409332,0.8352878,0.6407476,0.56475955,0.61912346,0.64311504,0.43327257,0.8556928,0.63836324,0.51930505,0.895183,0.64220196,0.47229335,0.8731508,0.7777095,0.52426183,0.91546977,0.7836513,0.4699646,0.90157324,0.8897732,0.52921087,0.82679486,0.89125746,0.46600485,0.9001542
0.37834293,0.48729125,0.44660228,0.36873844,0.4855707,0.5952168,0.37006652,0.48999467,0.51531696,0.3763374,0.4834198,0.46962178,0.38031873,0.49592346,0.5298295,0.44612157,0.5222916,0.63906205,0.44516695,0.4599791,0.61751455,0.5514098,0.54224813,0.642123,0.55388737,0.4439963,0.6505593,0.6477873,0.56585836,0.5835433,0.6433549,0.4338882,0.81139296,0.6388816,0.5172782,0.76547784,0.64251244,0.47193953,0.6495564,0.77540755,0.52415675,0.86511976,0.78322345,0.469501,0.85147285,0.8879306,0.5291144,0.80237556,0.89231026,0.46573398,0.8256036
0.37932053,0.48602238,0.5032672,0.369671,0.49151167,0.6208254,0.37200353,0.48284864,0.6385577,0.37554023,0.49835116,0.55163103,0.38029456,0.478946,0.6199033,0.4469415,0.5278997,0.8336268,0.44677082,0.455758,0.9054933,0.55428773,0.5433233,0.8216418,0.55297345,0.44349653,0.8576455,0.64752454,0.56644607,0.6760174,0.64374924,0.43281978,0.8611266,0.63718396,0.51900434,0.81776196,0.64060193,0.47224995,0.7973916,0.7731068,0.5240653,0.87170064,0.77827823,0.47027853,0.8872245,0.8854895,0.52783394,0.6386119,0.8923069,0.4671781,0.7661627
