nose_y,nose_x,nose_confidence,left_eye_y,left_eye_x,left_eye_confidence,right_eye_y,right_eye_x,right_eye_confidence,left_ear_y,left_ear_x,left_ear_confidence,right_ear_y,right_ear_x,right_ear_confidence,left_shoulder_y,left_shoulder_x,left_shoulder_confidence,right_shoulder_y,right_shoulder_x,right_shoulder_confidence,left_elbow_y,left_elbow_x,left_elbow_confidence,right_elbow_y,right_elbow_x,right_elbow_confidence,left_wrist_y,left_wrist_x,left_wrist_confidence,right_wrist_y,right_wrist_x,right_wrist_confidence,left_hip_y,left_hip_x,left_hip_confidence,right_hip_y,right_hip_x,right_hip_confidence,left_knee_y,left_knee_x,left_knee_confidence,right_knee_y,right_knee_x,right_knee_confidence,left_ankle_y,left_ankle_x,left_ankle_confidence,right_ankle_y,right_ankle_x,right_ankle_confidence
0.38745946,0.49439573,0.5832721,0.37015086,0.50104004,0.6716534,0.3705154,0.48806435,0.64154273,0.36628917,0.513139,0.76138747,0.36734572,0.48182285,0.68363863,0.43383306,0.53401047,0.8175379,0.43357733,0.4651009,0.8911138,0.5347477,0.5553561,0.9000198,0.532353,0.44264093,0.86856806,0.62270343,0.5685489,0.8425613,0.6202388,0.4268253,0.78338164,0.59772015,0.5195393,0.9017837,0.59520286,0.47655627,0.88175523,0.7483284,0.5263989,0.90169585,0.7482911,0.472495,0.9195501,0.85504687,0.52882373,0.82435006,0.85166216,0.4719735,0.8804282
0.3876742,0.49528566,0.6069741,0.3705798,0.5018935,0.6428825,0.37075076,0.48897386,0.6570241,0.36677796,0.51348394,0.78025717,0.3677935,0.48166808,0.6736735,0.43369386,0.5337938,0.80532223,0.4332983,0.46502033,0.87908196,0.5337327,0.55529785,0.8860156,0.52814037,0.44273382,0.9085495,0.6198915,0.56957555,0.8747299,0.6193555,0.4259334,0.7035514,0.59641874,0.51938045,0.88763976,0.5942324,0.47689158,0.8848125,0.7481044,0.5262386,0.8879517,0.7485858,0.47236758,0.92016387,0.85551614,0.5289358,0.8191463,0.85259265,0.4720507,0.8711489
0.38974002,0.49574023,0.58305395,0.37571555,0.5023815,0.64621085,0.37448975,0.4901207,0.7223738,0.3692879,0.51422226,0.648914,0.36906064,0.48265472,0.648765,0.4332017,0.53418195,0.82574236,0.43356457,0.46547493,0.91082543,0.53108,0.555023,0.88447744,0.52857375,0.44143167,0.8293597,0.61770344,0.5706633,0.91543967,0.617493,0.42479357,0.64286244,0.5969923,0.5200164,0.90453225,0.59448457,0.47658566,0.86321336,0.74739116,0.5261478,0.8806048,0.7472298,0.47235453,0.9134318,0.85378635,0.528312,0.93749523,0.85254484,0.47201753,0.86482745
0.38518178,0.49560013,0.6226479,0.36758584,0.50196356,0.681718,0.36750385,0.48938695,0.665806,0.3655053,0.51351386,0.76725507,0.36644587,0.48255026,0.70057034,0.43271974,0.5341891,0.81228447,0.432769,0.4652595,0.8783039,0.5257331,0.5558392,0.8937987,0.52327627,0.44192028,0.88166493,0.6106075,0.5706635,0.92739177,0.60903454,0.42249402,0.8643133,0.5936809,0.5189675,0.9271508,0.59144336,0.47720656,0.8957474,0.7452062,0.52634513,0.87832516,0.74705863,0.47256482,0.91751117,0.8547554,0.5279758,0.83172077,0.8520034,0.47219828,0.85404116
0.39226115,0.4957303,0.61750084,0.37876529,0.5025461,0.6085733,0.37729928,0.4904959,0.6412056,0.36960682,0.51413184,0.78089035,0.3696677,0.48241365,0.7173007,0.4334772,0.53339434,0.9548957,0.4326561,0.46620122,0.9506311,0.52318347,0.55475557,0.8096201,0.5211416,0.44108903,0.9075903,0.60626805,0.57131696,0.88877076,0.60484785,0.42175648,0.8938758,0.5937798,0.51998854,0.9170729,0.59182906,0.47762147,0.89525926,0.74640936,0.5264714,0.89172834,0.74662,0.4726024,0.9296629,0.85380256,0.52832824,0.9366196,0.85296005,0.4718903,0.86429274
0.39444226,0.4967111,0.6079342,0.38155565,0.503761,0.5465922,0.379839,0.49116126,0.6752907,0.37086275,0.51464325,0.7789051,0.37088868,0.48265696,0.6942724,0.43291575,0.5334782,0.9560586,0.4332243,0.46595278,0.9225049,0.5198418,0.5555542,0.9070258,0.51956666,0.4407103,0.84720135,0.60265934,0.5717022,0.9094479,0.6047168,0.4212427,0.742195,0.59520847,0.51955926,0.9041042,0.5924338,0.4770789,0.88173956,0.74669236,0.5265091,0.8879696,0.7466044,0.4728146,0.9341451,0.85292184,0.52855223,0.9323239,0.8531458,0.47189793,0.81909937
0.38689354,0.49594653,0.606089,0.3730543,0.5031594,0.5578309,0.37091607,0.49070328,0.6555906,0.36846036,0.5124969,0.5095855,0.367343,0.48391038,0.66188735,0.4332486,0.5352547,0.8864836,0.43304613,0.4659947,0.9215538,0.5184587,0.55692077,0.83313787,0.5182243,0.43990374,0.7233491,0.5974079,0.5725108,0.94193923,0.5992579,0.41975328,0.7555001,0.59677523,0.5194803,0.916877,0.5943723,0.47687277,0.88548493,0.748266,0.52679896,0.9138195,0.74803835,0.4725291,0.93952423,0.85274774,0.5284029,0.9332948,0.8525773,0.47180837,0.82957137
0.38522407,0.4971161,0.60986644,0.36875308,0.5036445,0.5919068,0.36765876,0.49066207,0.7275028,0.36585975,0.5126402,0.682933,0.36631778,0.48348215,0.7355783,0.43361887,0.5348301,0.8752125,0.43352315,0.4651483,0.8850891,0.51495075,0.5560084,0.81490093,0.5133243,0.44105288,0.9216191,0.59204537,0.57351273,0.9056541,0.59433556,0.418715,0.6763624,0.59500605,0.5196239,0.9082137,0.59297085,0.47776166,0.8952232,0.7458205,0.5269414,0.9064184,0.7471488,0.47241852,0.9284817,0.8545731,0.5292042,0.8461984,0.8530984,0.47175485,0.8079105
0.3966566,0.4979993,0.53434324,0.3828347,0.5047678,0.6418422,0.38047904,0.49214575,0.6820783,0.3725465,0.5135729,0.6891232,0.37198746,0.4845916,0.7560396,0.43445182,0.5348007,0.9564297,0.43341237,0.46592584,0.9214659,0.511907,0.5556272,0.93769735,0.5108069,0.4404741,0.9253203,0.5876807,0.5734121,0.9281646,0.5903188,0.41799772,0.6315653,0.5969946,0.51967347,0.9089271,0.5946507,0.47759917,0.8797093,0.7472848,0.52645135,0.8807366,0.7468028,0.4724326,0.917413,0.8545743,0.5281825,0.8354875,0.8535267,0.47204366,0.83793616
0.3885648,0.49856585,0.5352083,0.37395498,0.50544184,0.6205271,0.3702197,0.4919156,0.6863278,0.36982405,0.5138415,0.54504603,0.3673103,0.48471686,0.61498237,0.43420053,0.5345976,0.9512943,0.43201336,0.46567237,0.889495,0.5107948,0.55552876,0.9308933,0.50731504,0.44053724,0.8577828,0.5816776,0.5742944,0.91470695,0.58277667,0.41541818,0.86118543,0.59675425,0.5192901,0.89285797,0.5939716,0.4778042,0.8631044,0.7473868,0.5264986,0.88927174,0.74815565,0.4721839,0.9408228,0.8553033,0.52829075,0.8209872,0.8535449,0.47192216,0.8408586
0.39108667,0.49839544,0.52676725,0.37676442,0.5051023,0.6904362,0.3748439,0.49277633,0.7152364,0.37002227,0.5133094,0.59424716,0.3689166,0.48519763,0.71276444,0.43407646,0.53526306,0.9507601,0.43233925,0.4656287,0.90076816,0.5069087,0.5571721,0.8751245,0.50712144,0.43828732,0.8819966,0.5782193,0.57454085,0.877661,0.5772978,0.4158788,0.8682011,0.59778434,0.51976603,0.91955626,0.59474075,0.4781684,0.8747606,0.74820876,0.5264954,0.897126,0.74618816,0.4728464,0.9157559,0.85474414,0.52813035,0.8464793,0.8527966,0.47217846,0.87705773
0.38866183,0.4994326,0.552624,0.37390575,0.5062558,0.6475895,0.37188813,0.493559,0.57957435,0.36958238,0.5141922,0.5452876,0.36793342,0.48477614,0.66744626,0.4342037,0.53530025,0.95207435,0.43257546,0.46505305,0.8757153,0.50419843,0.55699664,0.8141462,0.50589985,0.43720046,0.84842944,0.5710242,0.5745969,0.8939231,0.5727344,0.4149575,0.8142262,0.59666944,0.520037,0.90409917,0.5937878,0.47768983,0.8596372,0.7474683,0.5268691,0.8778443,0.7476446,0.47216606,0.9319621,0.8550597,0.5285268,0.838383,0.85210836,0.4720639,0.8831302
0.39073512,0.49978748,0.61122817,0.37494603,0.50659394,0.7287187,0.37433475,0.49327868,0.5703664,0.37037283,0.5147194,0.66754097,0.36816347,0.4857734,0.7068843,0.43408397,0.53522074,0.9575002,0.43186572,0.46563762,0.8970484,0.5014978,0.5573114,0.8887522,0.50213665,0.43646175,0.81164515,0.56534725,0.575019,0.83916795,0.5679751,0.41250706,0.75369436,0.5947568,0.520482,0.91072595,0.5922335,0.47850323,0.89291084,0.7460011,0.5261174,0.90356094,0.74685836,0.47219834,0.92895377,0.8549999,0.52835125,0.837637,0.8519911,0.47205973,0.87517595
0.39181766,0.49865425,0.5164407,0.37826344,0.50558454,0.5584597,0.37573263,0.49212015,0.70738983,0.37014017,0.5142425,0.69909525,0.36992458,0.48592842,0.7590726,0.43404928,0.5355129,0.95939034,0.4316957,0.4653235,0.90793926,0.49907783,0.55630493,0.90672386,0.49570996,0.43684912,0.84448117,0.55842656,0.5749047,0.8910753,0.5592996,0.41268298,0.73316336,0.5911185,0.5205682,0.8911608,0.5890899,0.47834143,0.88928187,0.7439267,0.5264829,0.88090837,0.7452725,0.47237152,0.9241855,0.8545417,0.52855104,0.83583397,0.8521094,0.47208124,0.84692585
0.3940726,0.4989863,0.5622844,0.38005364,0.5061145,0.68302274,0.37904957,0.49277997,0.7210388,0.3725378,0.5148167,0.6541544,0.3707127,0.48450503,0.7297211,0.4322048,0.5338826,0.92698985,0.4312798,0.4650706,0.90995586,0.49590802,0.5565925,0.89150655,0.4917003,0.43781516,0.8166119,0.552518,0.5749997,0.81681484,0.5540561,0.41082388,0.72815144,0.5869879,0.5201022,0.92309994,0.58413285,0.4784037,0.8940865,0.7408193,0.5265636,0.898034,0.744268,0.4723139,0.9202728,0.8539356,0.52859914,0.84690607,0.85260683,0.4720132,0.84240764
0.39675158,0.5003954,0.6230592,0.38146958,0.50700355,0.76121163,0.38093573,0.493278,0.5968835,0.37365887,0.5155272,0.6266853,0.3718421,0.48439535,0.72097945,0.431802,0.5347802,0.9546933,0.4307785,0.46582255,0.9300097,0.49025953,0.5570889,0.77872896,0.48825246,0.43790853,0.893912,0.54494125,0.5761631,0.8516964,0.5458904,0.4102372,0.80407596,0.5872708,0.52035755,0.89087296,0.5855884,0.47858965,0.872836,0.740019,0.5264979,0.91012955,0.74270475,0.47267705,0.9286418,0.8536068,0.52870095,0.837409,0.85194105,0.47203758,0.8516143
0.39490065,0.49948922,0.5249467,0.38101417,0.5066344,0.70051724,0.3803504,0.49271438,0.52588457,0.3746472,0.51486516,0.5673063,0.372485,0.48487738,0.681219,0.4329572,0.5359647,0.9560651,0.43079248,0.4651732,0.90656585,0.49160329,0.55735886,0.8787829,0.48540726,0.43689394,0.8664575,0.54008585,0.5754019,0.90483505,0.5404967,0.40876767,0.6061362,0.5877461,0.52079815,0.88881856,0.58560485,0.47973797,0.8677347,0.7402242,0.52638835,0.9145628,0.74163514,0.47282657,0.9267572,0.8545607,0.5288287,0.795091,0.8520149,0.47205278,0.83129466
0.39628708,0.50042045,0.5909028,0.381713,0.50741637,0.7064784,0.38011912,0.4940801,0.7274517,0.37436828,0.5150929,0.5357997,0.37256694,0.4849748,0.68879074,0.42984506,0.53444827,0.93204474,0.4294177,0.4661769,0.9001402,0.48495007,0.5562926,0.8398749,0.48515984,0.43543768,0.84562975,0.53191555,0.57600397,0.89208597,0.5330791,0.40873966,0.8606599,0.5858052,0.52050763,0.9018856,0.5841527,0.4789931,0.85141885,0.7409943,0.52656835,0.9240287,0.7420737,0.47270992,0.9269871,0.8557056,0.5288585,0.7801191,0.85308254,0.4722199,0.806381
0.39697027,0.5020097,0.63224936,0.38297543,0.509191,0.6239885,0.38229162,0.49548143,0.59469694,0.37346393,0.5156562,0.7036548,0.37160522,0.4844314,0.76866055,0.42906344,0.53464526,0.9411212,0.42846343,0.46540523,0.9220881,0.48016343,0.55571365,0.79816055,0.48046502,0.43508875,0.9034415,0.52790624,0.576412,0.8796345,0.5275277,0.40813267,0.86171645,0.5856666,0.52129734,0.90358883,0.5843699,0.47914967,0.8675528,0.7412233,0.5267221,0.91903234,0.7423057,0.47273794,0.9359678,0.8543666,0.52883935,0.8351255,0.85155547,0.47223985,0.8831934
0.39909795,0.5013641,0.57808745,0.38520247,0.50831664,0.6550094,0.3848106,0.49432603,0.5460212,0.37395975,0.5152422,0.63605595,0.37335774,0.4846605,0.74320245,0.42918706,0.53472954,0.93350106,0.42811978,0.46616882,0.91658896,0.47863722,0.55687743,0.75134534,0.47532344,0.43670976,0.89361525,0.51933265,0.5765291,0.87984353,0.51722974,0.4080117,0.7329341,0.5852638,0.5204855,0.9013037,0.5837756,0.47895747,0.8598455,0.7409291,0.52638865,0.9264237,0.74252623,0.47273517,0.9303554,0.85583913,0.52881783,0.7724973,0.8534187,0.47213796,0.8112651
0.39571172,0.50132936,0.60536957,0.38027894,0.5075446,0.71465826,0.38121814,0.49436596,0.5664485,0.37144718,0.5148871,0.632699,0.37006545,0.4842958,0.73899513,0.4281614,0.5343435,0.9410869,0.42559364,0.46632114,0.926464,0.47590715,0.5573544,0.6595838,0.4738678,0.43728098,0.914032,0.5165087,0.5766271,0.8302915,0.5116921,0.40791383,0.8276534,0.5856817,0.5206795,0.9045434,0.5841395,0.47889593,0.8641241,0.7412183,0.52663946,0.91691536,0.7419716,0.47292086,0.93565226,0.8548209,0.529019,0.83275217,0.8516347,0.47217986,0.8821238
0.39631432,0.50295895,0.6380406,0.38057682,0.5094415,0.702969,0.38043123,0.4958543,0.7233613,0.37306207,0.5165466,0.695695,0.37093952,0.4855917,0.7517442,0.42837676,0.5350534,0.9484738,0.42563534,0.46742415,0.93673754,0.4761325,0.5581004,0.8376591,0.46884796,0.43899187,0.9382676,0.5089943,0.5760029,0.88691336,0.5069548,0.40794697,0.7915328,0.5881976,0.52055043,0.8722279,0.58533597,0.47970977,0.8753069,0.7420093,0.52686083,0.90669274,0.74278426,0.4730532,0.9322846,0.8542348,0.5290617,0.7597764,0.85139364,0.47221944,0.86648625
0.39288247,0.503481,0.5951394,0.37902176,0.5108902,0.54756576,0.37737733,0.4973319,0.6281585,0.37208256,0.5173158,0.5750853,0.36884052,0.4858474,0.7901153,0.42755535,0.5349966,0.9199705,0.42476195,0.46667647,0.92740124,0.4706939,0.5579256,0.6916748,0.4670295,0.4383815,0.8656104,0.5033106,0.5768319,0.88763213,0.50029224,0.40673232,0.8489735,0.5884848,0.5204943,0.85862577,0.5852087,0.4799851,0.85111016,0.7409626,0.52685195,0.9130466,0.7426494,0.47295323,0.93182284,0.85482025,0.52900565,0.8113923,0.8517342,0.47212613,0.82543826
0.39853624,0.5025079,0.60903376,0.38251823,0.50946444,0.73363024,0.38190183,0.4957384,0.6729892,0.3739143,0.51690847,0.63131243,0.37160403,0.48609522,0.6672371,0.42779335,0.53520554,0.92021364,0.42443252,0.46721902,0.92810875,0.46954584,0.5585367,0.6148485,0.46349022,0.44018468,0.8998556,0.50096583,0.5771304,0.82076174,0.49374253,0.40653762,0.88454247,0.58901924,0.52143025,0.9078264,0.58591944,0.4797038,0.8590292,0.7426036,0.5267826,0.91637546,0.7432797,0.4729988,0.93171626,0.8550091,0.52891624,0.8046397,0.85197073,0.4721524,0.82150173
0.3997207,0.50193846,0.59615517,0.38459784,0.50900364,0.7253872,0.3836636,0.49532068,0.6502811,0.37568167,0.5165445,0.63414514,0.3728992,0.48617995,0.68430233,0.42697293,0.5346823,0.9023799,0.42606604,0.46715808,0.91987765,0.46953565,0.5589797,0.7609064,0.46330455,0.4404544,0.918563,0.4997391,0.5783106,0.87809575,0.48783842,0.40757856,0.6590775,0.588785,0.5214729,0.9008678,0.585991,0.47983596,0.84560347,0.74183387,0.5269731,0.9204532,0.7408624,0.47322217,0.93403864,0.8546902,0.5290761,0.8056341,0.852052,0.47213498,0.81156963
0.39945826,0.501707,0.6012188,0.38427722,0.50903386,0.74479365,0.38381252,0.4950532,0.645236,0.37573642,0.5169429,0.6465002,0.3740111,0.4861736,0.71065205,0.42690352,0.5356215,0.91003364,0.42716518,0.46679083,0.8870297,0.48011714,0.56990296,0.38319197,0.46173117,0.4405426,0.906408,0.49263525,0.5768331,0.8529135,0.48305026,0.40867907,0.7011739,0.58861107,0.5209037,0.89574564,0.5858486,0.47941595,0.854225,0.7416156,0.52664715,0.9206503,0.7411652,0.47313693,0.9338045,0.85460186,0.5289106,0.7997902,0.8524535,0.47220117,0.8050988
0.39828753,0.5010445,0.5984258,0.38295713,0.5085239,0.7649446,0.38212994,0.49450943,0.62216204,0.37519962,0.5167132,0.6485178,0.37359852,0.48613766,0.6957536,0.4258848,0.5354468,0.91163635,0.42778987,0.46739814,0.9040359,0.470741,0.56841356,0.46643662,0.45935974,0.4410556,0.9007911,0.48419952,0.5770151,0.81465006,0.47794417,0.4083684,0.7430191,0.58956814,0.52078694,0.9002547,0.58608794,0.47958478,0.8584197,0.7434948,0.5265386,0.9103695,0.7431478,0.47317904,0.9359584,0.8552442,0.5291666,0.79416656,0.8526874,0.472199,0.81528217
0.39927077,0.5021116,0.6241732,0.38383523,0.5092219,0.7474705,0.38341123,0.49564824,0.70314676,0.37583366,0.51582175,0.6310406,0.37499923,0.48665115,0.72629476,0.42645827,0.53433144,0.9050472,0.42781976,0.4674717,0.8961222,0.46745816,0.56621003,0.5216531,0.45927623,0.4395017,0.8679637,0.48140123,0.57709545,0.80183357,0.47505248,0.4082958,0.731899,0.5893636,0.5206038,0.90591425,0.5864437,0.47969893,0.8630816,0.7438092,0.5267611,0.86623824,0.742709,0.47319373,0.93185234,0.85466105,0.5291695,0.8053561,0.8527194,0.47223666,0.81911165
0.3932892,0.5021202,0.597186,0.3793464,0.5092855,0.6356287,0.37823242,0.49569568,0.6090897,0.37279207,0.5161694,0.5252007,0.3710351,0.48625487,0.78756076,0.42541182,0.53451145,0.88534635,0.4275601,0.46743387,0.8841205,0.46603435,0.5679344,0.44738764,0.45615837,0.4422472,0.8606998,0.4779699,0.57812405,0.72592175,0.47049242,0.40565166,0.80474716,0.58977383,0.5208395,0.9103164,0.58590263,0.47963768,0.86291146,0.74270356,0.52672917,0.9029553,0.7415155,0.47323954,0.93309546,0.854942,0.52936053,0.79842764,0.852808,0.47225228,0.8161663
0.39943245,0.5017449,0.634956,0.38442484,0.5085993,0.75474995,0.3840848,0.49540263,0.7019906,0.37588656,0.5153753,0.6049386,0.37546164,0.48654813,0.72950196,0.424987,0.53518337,0.8902354,0.42793265,0.467947,0.8920439,0.461477,0.5693586,0.437006,0.45447522,0.44173712,0.8638444,0.4721104,0.5802114,0.7858361,0.46851406,0.40600446,0.79337317,0.589833,0.52062964,0.9123482,0.5865297,0.47954503,0.8685182,0.742535,0.526814,0.90874314,0.74183714,0.47320548,0.93426305,0.8546354,0.52911466,0.803222,0.85232973,0.47217014,0.82000226
0.39114246,0.50198036,0.6134764,0.37582645,0.5091292,0.6973571,0.37590852,0.49553913,0.6872527,0.37044334,0.5161494,0.7466151,0.37105983,0.4860659,0.79445857,0.42507446,0.5342668,0.93310755,0.42528665,0.46811026,0.94378495,0.457268,0.5702889,0.5897211,0.45207316,0.44142926,0.8512278,0.4606323,0.5827294,0.65081954,0.46440762,0.40737322,0.6100079,0.58855885,0.52075356,0.9120292,0.58600694,0.47917122,0.86921114,0.74281037,0.5266558,0.9121093,0.7421832,0.47312135,0.93968266,0.85387623,0.5291704,0.82458454,0.8523442,0.47215876,0.81551063
0.39210153,0.50217634,0.6194635,0.37888893,0.5093422,0.6420449,0.37753937,0.49654377,0.6286067,0.37250134,0.5160809,0.5414597,0.3715129,0.4871504,0.6151008,0.42260045,0.53358585,0.8590139,0.42376584,0.4692699,0.9387944,0.45215964,0.5676678,0.7163837,0.44784874,0.44317755,0.88044024,0.4572746,0.57734156,0.69586736,0.46191037,0.40823233,0.7179625,0.5880749,0.5204932,0.9135938,0.5855664,0.4789334,0.8754173,0.74229074,0.5268634,0.9082823,0.74176997,0.47325465,0.9411903,0.8537357,0.52886254,0.81892127,0.85185,0.47210336,0.80947226
0.39024296,0.50171995,0.61635315,0.37380862,0.5086709,0.6941293,0.37425503,0.49535397,0.6630259,0.36942583,0.5162665,0.77647483,0.37099743,0.48700505,0.75677794,0.4215565,0.532741,0.8251397,0.42371374,0.46884546,0.87715924,0.4494281,0.56213236,0.51651037,0.44830495,0.44194925,0.8111022,0.44959325,0.57777435,0.5931473,0.45862845,0.40838885,0.73746014,0.58755106,0.5207652,0.9197148,0.5854416,0.47926155,0.8825962,0.74215645,0.52663046,0.8650168,0.7423669,0.47323593,0.9418393,0.8541538,0.5287816,0.8051395,0.851276,0.4721393,0.8170344
