nose_y,nose_x,nose_confidence,left_eye_y,left_eye_x,left_eye_confidence,right_eye_y,right_eye_x,right_eye_confidence,left_ear_y,left_ear_x,left_ear_confidence,right_ear_y,right_ear_x,right_ear_confidence,left_shoulder_y,left_shoulder_x,left_shoulder_confidence,right_shoulder_y,right_shoulder_x,right_shoulder_confidence,left_elbow_y,left_elbow_x,left_elbow_confidence,right_elbow_y,right_elbow_x,right_elbow_confidence,left_wrist_y,left_wrist_x,left_wrist_confidence,right_wrist_y,right_wrist_x,right_wrist_confidence,left_hip_y,left_hip_x,left_hip_confidence,right_hip_y,right_hip_x,right_hip_confidence,left_knee_y,left_knee_x,left_knee_confidence,right_knee_y,right_knee_x,right_knee_confidence,left_ankle_y,left_ankle_x,left_ankle_confidence,right_ankle_y,right_ankle_x,right_ankle_confidence
0.42070395,0.50553334,0.15554833,0.40469846,0.51222044,0.17931665,0.40084007,0.50072926,0.14703947,0.40901846,0.5215984,0.3372327,0.39619073,0.49223667,0.21772735,0.43806082,0.53891516,0.7464259,0.42658922,0.4652325,0.80007327,0.49041927,0.57118785,0.78345025,0.48044002,0.42778188,0.84811544,0.56954706,0.5317596,0.6633011,0.55181575,0.45812514,0.6143015,0.593386,0.51980203,0.90833664,0.590344,0.47828707,0.9239218,0.7509609,0.5276256,0.8883131,0.7480033,0.47101876,0.86328477,0.857031,0.52846205,0.636146,0.8528517,0.47154087,0.859357
0.4214895,0.5054221,0.15831935,0.41154206,0.5122483,0.17477901,0.40745097,0.5011346,0.1428568,0.41461688,0.5213426,0.387174,0.3968868,0.49221867,0.23260954,0.43823785,0.53861463,0.7490633,0.4265267,0.46533665,0.80058706,0.49524373,0.56960577,0.54636407,0.4805529,0.4277615,0.87366205,0.570687,0.53162897,0.70979005,0.55416507,0.45901537,0.601152,0.5931486,0.51978946,0.9057419,0.59003687,0.4782628,0.9226886,0.75078875,0.5278909,0.8886076,0.74789214,0.47097716,0.86576885,0.857966,0.52867615,0.7764244,0.85282993,0.47161016,0.85701716
0.42422792,0.5048827,0.1848021,0.41432744,0.51186985,0.18644318,0.4107865,0.5004155,0.15940814,0.41784948,0.52016026,0.38559937,0.40065983,0.4919661,0.297509,0.4379343,0.5381396,0.7828077,0.42746842,0.46526098,0.8429337,0.4943818,0.57012343,0.5290169,0.48030907,0.4277858,0.8701357,0.56984746,0.5319833,0.69426626,0.55454904,0.45914626,0.5776836,0.59398824,0.52000505,0.9036149,0.5908339,0.4784348,0.9164924,0.74939483,0.52740616,0.8945094,0.7474396,0.47097912,0.8646342,0.8578581,0.52884823,0.7972328,0.85269713,0.47148392,0.85983616
0.42235357,0.505084,0.16108806,0.41276285,0.5119837,0.17297877,0.40862384,0.50102466,0.1490826,0.4158562,0.52071196,0.39534774,0.39761424,0.49289903,0.23393928,0.43831676,0.5383855,0.75130755,0.42713803,0.46570265,0.8021596,0.4959506,0.5700193,0.57249147,0.48077065,0.427824,0.8558152,0.56987554,0.53188795,0.6566807,0.55391407,0.4591725,0.60909605,0.5943977,0.5198626,0.9065801,0.59108853,0.47833765,0.91483,0.74928445,0.52709866,0.89317137,0.74747694,0.47120133,0.86487466,0.8581874,0.5289336,0.79710287,0.85302144,0.47162414,0.85356903
0.4118948,0.50373524,0.15670742,0.40180624,0.5106755,0.17544062,0.39015794,0.49741033,0.17054544,0.40640318,0.51992106,0.3742489,0.3861057,0.49124798,0.36114532,0.4374055,0.538366,0.72822845,0.4267994,0.465633,0.7905565,0.49559307,0.5700153,0.5287427,0.48106548,0.42807844,0.85417235,0.5700492,0.5316558,0.6684742,0.5538624,0.45926562,0.6031365,0.59418684,0.51971394,0.9073577,0.5911956,0.47822028,0.9159022,0.7492384,0.5269644,0.89385504,0.74762493,0.47098967,0.8582291,0.85701895,0.52853966,0.653137,0.85291463,0.47156137,0.8610543
0.40860346,0.5000416,0.14288291,0.39205778,0.5059294,0.15049054,0.3893159,0.49488837,0.14525968,0.39625093,0.5158848,0.37237453,0.38377643,0.48767796,0.35837975,0.43645582,0.5380875,0.6788357,0.42625624,0.46529615,0.7721,0.4960272,0.56953704,0.54804575,0.48150757,0.42785835,0.84381354,0.5696937,0.5316562,0.67351305,0.55164665,0.45825735,0.6190754,0.59328145,0.519973,0.9041225,0.5910683,0.4783582,0.92312294,0.7508073,0.5274132,0.8985019,0.7483523,0.4707798,0.85513943,0.8563707,0.5285924,0.6128861,0.853123,0.47168976,0.84549147
0.42228132,0.50182205,0.14534496,0.41248292,0.5081054,0.1456485,0.40891013,0.49751428,0.15205435,0.4112355,0.51821077,0.3051212,0.3993495,0.49081928,0.2349185,0.43738163,0.5376915,0.73719627,0.42702127,0.46544266,0.7809834,0.4956845,0.5695561,0.5545992,0.48081288,0.42793155,0.8222535,0.5694329,0.5319149,0.67092335,0.55300385,0.45811984,0.64781106,0.59363735,0.51987535,0.90712684,0.59056187,0.47832152,0.9203266,0.75043416,0.5272813,0.88100845,0.74734145,0.4708901,0.85512835,0.85669833,0.5291903,0.91549754,0.8530803,0.47187394,0.82274336
0.42043906,0.50171006,0.14804158,0.4044297,0.5077031,0.15819621,0.40107706,0.49667922,0.18298312,0.40974653,0.5179968,0.33014596,0.3978756,0.49056458,0.23803498,0.4372618,0.53748024,0.7450292,0.42685923,0.46540982,0.7974026,0.49536312,0.5697824,0.5292466,0.48122773,0.4279253,0.8608213,0.5694969,0.5316919,0.6903046,0.55357224,0.45825794,0.64687604,0.59353656,0.5196635,0.90745866,0.59041977,0.47818857,0.9206855,0.75000304,0.527096,0.888213,0.7475987,0.47088474,0.86004734,0.85679287,0.5288346,0.5899689,0.85303926,0.47182003,0.84146
0.4202679,0.502913,0.14422707,0.41192344,0.51071197,0.17610595,0.401267,0.49782032,0.17503357,0.41498044,0.5190745,0.38176826,0.39861384,0.49125886,0.2534818,0.43715483,0.5373712,0.7577138,0.42738208,0.46565917,0.80811036,0.4900525,0.5708813,0.7648094,0.48088852,0.42815647,0.8634165,0.56970346,0.53173226,0.6835912,0.5535309,0.4583314,0.62450236,0.5935036,0.5195286,0.90690875,0.5901608,0.47801185,0.9203434,0.7496758,0.5271004,0.8905433,0.7473131,0.47075844,0.85411215,0.85624,0.5286162,0.6162621,0.85253793,0.47178662,0.85905397
0.42076102,0.50258684,0.13869032,0.41201127,0.51049566,0.16409376,0.40186292,0.49749497,0.1683557,0.41053814,0.5187512,0.3178665,0.3992435,0.4909389,0.25792298,0.4364412,0.53745866,0.7329856,0.42678365,0.4656721,0.7882689,0.48945585,0.5708341,0.74812186,0.48100325,0.42798772,0.8638752,0.56846863,0.53294885,0.69583416,0.55330235,0.45814756,0.65530246,0.5936765,0.51965976,0.90486526,0.5903278,0.47801906,0.9238343,0.7504551,0.52732575,0.8908308,0.74690366,0.47050154,0.85682184,0.85567635,0.528609,0.6002356,0.8519226,0.47185916,0.8561174
0.4099865,0.4993973,0.150635,0.39961693,0.5055892,0.13508749,0.3897836,0.49228758,0.17454568,0.39756832,0.51499563,0.3516251,0.38890907,0.4870554,0.2771544,0.43485126,0.5368064,0.893244,0.4260807,0.46507907,0.7817845,0.4895145,0.57085097,0.7710528,0.4808917,0.4277653,0.8346314,0.5677337,0.5332663,0.6875735,0.55323,0.45800972,0.6636766,0.59335303,0.51940244,0.9099305,0.59049755,0.47788548,0.92373645,0.7497865,0.5270425,0.89131534,0.74613845,0.4707249,0.87371475,0.854961,0.5284633,0.6105611,0.85171324,0.47191358,0.8442639
0.40913913,0.49922892,0.1404537,0.39268205,0.5050971,0.14562511,0.38949353,0.4921233,0.164721,0.39739126,0.5148356,0.36409092,0.38900846,0.48683885,0.26953372,0.43451342,0.5365555,0.8867575,0.42594302,0.4650295,0.7649797,0.494809,0.5691252,0.4644053,0.48064268,0.42782822,0.8115415,0.5672495,0.5335066,0.7145997,0.5523182,0.45771363,0.675664,0.5936963,0.5193071,0.91071063,0.59038544,0.47781944,0.9266596,0.74993336,0.52670854,0.88559484,0.7461896,0.4705965,0.8698195,0.8552551,0.52867997,0.9264235,0.85129905,0.4719962,0.84735453
0.40919065,0.49946886,0.14914566,0.39274177,0.50533617,0.15109128,0.384538,0.4918543,0.21636087,0.39723796,0.51523226,0.3822501,0.38902265,0.4871973,0.27796975,0.43483168,0.5369428,0.88060904,0.4260927,0.4652998,0.7655202,0.48936686,0.5706387,0.7571213,0.48067322,0.427765,0.8249067,0.5667516,0.5336104,0.70644283,0.5522939,0.45788258,0.67664707,0.5940558,0.519328,0.9089374,0.5907839,0.477832,0.92547524,0.7503556,0.5267245,0.8826233,0.7466081,0.47051114,0.86616176,0.8554265,0.52813005,0.5803563,0.85104895,0.47194704,0.85229945
0.4017224,0.49750662,0.16004518,0.39066643,0.50384057,0.160043,0.3831347,0.49024868,0.25963464,0.3949333,0.51402575,0.35074157,0.38779786,0.48606217,0.26933533,0.43461052,0.536769,0.87545174,0.42626604,0.4653348,0.7793735,0.48983625,0.57079065,0.75517374,0.48071295,0.4275482,0.81008416,0.5669005,0.533309,0.66740716,0.5516272,0.45800376,0.683226,0.5942087,0.5192217,0.913766,0.5911175,0.47765407,0.9250057,0.7514298,0.52689034,0.8807506,0.74693245,0.47044757,0.8635639,0.85642153,0.5282666,0.81236374,0.8512232,0.47195196,0.8598357
0.40220994,0.4968648,0.16188417,0.39098266,0.5032264,0.1451811,0.3884531,0.490261,0.19873354,0.3951041,0.51334417,0.33999774,0.38819167,0.48533985,0.27828068,0.43427658,0.5364255,0.8784328,0.426273,0.4652575,0.7790477,0.48952144,0.57084143,0.7529508,0.4809481,0.42751458,0.8263511,0.5669709,0.5331538,0.6738104,0.55244756,0.45861617,0.6584975,0.59461397,0.51910293,0.9139015,0.59135944,0.477647,0.9257941,0.75192916,0.52660537,0.8802548,0.74735665,0.47030032,0.86338794,0.8569535,0.5283557,0.80708426,0.8515086,0.47190613,0.8771175
0.3991752,0.49546638,0.162798,0.38948452,0.50325793,0.15429091,0.3824527,0.48935112,0.2517083,0.39334995,0.5134897,0.30970675,0.38433686,0.48468283,0.39634186,0.4344463,0.53657603,0.8772912,0.42654818,0.46535337,0.7932638,0.48970568,0.57074946,0.7522291,0.48112565,0.42745277,0.8227926,0.56731015,0.53268695,0.67517984,0.55266255,0.45895007,0.643851,0.5944916,0.51867145,0.9158418,0.59158105,0.47732222,0.9230459,0.7495585,0.52611196,0.9014033,0.7471017,0.47049186,0.87583125,0.85756856,0.52842915,0.8115274,0.8521214,0.4719305,0.8847447
0.40068144,0.4991367,0.1610926,0.39068106,0.5052951,0.14443894,0.38803777,0.49420625,0.13696718,0.39642477,0.51719135,0.32595542,0.3844659,0.48735568,0.39740452,0.43570027,0.5377039,0.8565453,0.42717287,0.4661143,0.8079252,0.48995712,0.5710309,0.7158778,0.48132348,0.4278659,0.84178525,0.5677056,0.5327188,0.69061726,0.552974,0.45942467,0.6534037,0.5944911,0.5190829,0.90580577,0.5914217,0.47769815,0.92647517,0.74940103,0.5260556,0.90948874,0.74798703,0.4705487,0.8773734,0.8564334,0.5279956,0.6298412,0.85261136,0.47172338,0.88914996
0.3985198,0.4953189,0.16391149,0.38274804,0.50047123,0.18203779,0.38193473,0.48929137,0.23847017,0.39284262,0.51308745,0.28749058,0.38418663,0.48423868,0.389916,0.43413174,0.53594726,0.8900511,0.426377,0.46525174,0.7726511,0.4888628,0.5707707,0.72412664,0.4810548,0.42798945,0.92756754,0.56671286,0.5327124,0.6988869,0.5510893,0.45732382,0.6699817,0.59377587,0.5186828,0.9169012,0.5911379,0.47714576,0.92355645,0.74954027,0.52594686,0.8908136,0.74690354,0.4704178,0.86757547,0.85756373,0.52837026,0.7918555,0.8517347,0.4719919,0.8759936
0.40784535,0.49868435,0.15583526,0.3978518,0.50483453,0.1361503,0.38906524,0.4915055,0.19079904,0.3963451,0.51445484,0.4024546,0.3878472,0.4854478,0.4523381,0.43544748,0.5366246,0.7051295,0.42710808,0.46549848,0.81976736,0.48760653,0.57111937,0.707344,0.48104966,0.427943,0.8660944,0.56495965,0.53383434,0.6746774,0.5532094,0.45833576,0.64355797,0.5952379,0.5184546,0.91819954,0.5917433,0.47738,0.92610145,0.7499942,0.52560306,0.8962185,0.74796027,0.47020724,0.8712256,0.8581142,0.52839404,0.8080384,0.8532117,0.47162575,0.87809575
0.40903848,0.49855518,0.14875422,0.39323178,0.50459075,0.16326328,0.38995636,0.491356,0.1905178,0.39767626,0.51486933,0.39371222,0.38783798,0.48589277,0.434842,0.43673238,0.53725505,0.6908926,0.42733377,0.46552896,0.80052114,0.48992088,0.57058585,0.7388887,0.48031446,0.428216,0.9410947,0.56683964,0.5323805,0.665084,0.55127823,0.4576497,0.64393044,0.59505534,0.5181977,0.9162028,0.5917391,0.47710568,0.92707425,0.7490408,0.5253942,0.89486414,0.7483615,0.4703027,0.8665133,0.8571284,0.5281796,0.59221673,0.8533971,0.47151774,0.88010776
0.4093268,0.49852926,0.14165592,0.39349207,0.50440377,0.15100938,0.39020252,0.4912272,0.16242889,0.39827603,0.5144489,0.3802728,0.3905425,0.48561275,0.28462633,0.43587184,0.5360851,0.889801,0.4274219,0.4651438,0.778012,0.4883363,0.5709258,0.66075104,0.4799915,0.42826244,0.93670774,0.5650099,0.5336226,0.66004205,0.5508086,0.4569466,0.6520907,0.594152,0.5179659,0.9150611,0.59093755,0.47690412,0.93119365,0.74911696,0.5256894,0.9041818,0.7472661,0.47010654,0.86988366,0.85659,0.5283608,0.5510946,0.852493,0.47163406,0.8849437
0.4123386,0.49899915,0.15945016,0.40217113,0.5053379,0.15099898,0.39974898,0.49418345,0.1550902,0.4071737,0.5160272,0.3253345,0.39284185,0.48641357,0.33675495,0.4365013,0.53622377,0.722986,0.4274502,0.46500418,0.81672215,0.48843375,0.571037,0.69043547,0.48081344,0.428368,0.94609296,0.5651168,0.5335743,0.697461,0.55179584,0.4568711,0.6702475,0.59526837,0.51736385,0.91778094,0.59177184,0.47647524,0.92606014,0.74946177,0.52521706,0.8952981,0.74845743,0.4696474,0.86339813,0.8567867,0.5288954,0.9210305,0.8525054,0.47161365,0.87870485
0.42131034,0.49878675,0.1289609,0.40471175,0.5045512,0.13985848,0.40875867,0.4940069,0.13771968,0.40893537,0.51399726,0.3749771,0.40088943,0.485331,0.26390007,0.4372299,0.5359037,0.69909847,0.42873043,0.46504334,0.79526335,0.48958272,0.5708344,0.6222901,0.48116413,0.42800295,0.94216657,0.5678238,0.53179234,0.72961366,0.55347955,0.4579467,0.6221604,0.5960292,0.5171657,0.9134204,0.5919825,0.47644645,0.9247361,0.7515136,0.52509224,0.8939809,0.74878544,0.46939698,0.86911386,0.8578386,0.5290157,0.893473,0.8521034,0.47166362,0.8974013
0.42213485,0.49747014,0.13361803,0.41149515,0.5035792,0.12866972,0.4030818,0.49007875,0.19011617,0.40980795,0.51284236,0.35774016,0.40233245,0.48423773,0.28362322,0.43745673,0.5353107,0.7080126,0.4289975,0.46489513,0.8149735,0.49035802,0.5705,0.66163766,0.48099944,0.42786187,0.9402097,0.5678304,0.53173065,0.7191297,0.55391586,0.4574861,0.62638795,0.59547704,0.5165639,0.9152766,0.59160763,0.4758591,0.92471015,0.7485885,0.52451444,0.8982024,0.7477053,0.46962368,0.8588359,0.85912997,0.5287216,0.7528652,0.85223114,0.47148168,0.90858907
0.42119905,0.49961793,0.12902541,0.41189352,0.5078236,0.14741017,0.40837783,0.49505335,0.14146908,0.4107436,0.5165543,0.29605475,0.40132585,0.48777542,0.27456483,0.4385945,0.5357933,0.7992942,0.4284356,0.46608374,0.83502376,0.49037072,0.5701514,0.66394746,0.47982606,0.42726624,0.7780479,0.5684149,0.53225654,0.7243754,0.554617,0.45761406,0.6682017,0.5966004,0.51653516,0.91319287,0.5920736,0.47584817,0.9253968,0.748638,0.524333,0.90554667,0.7474627,0.46907234,0.8784196,0.8584271,0.5287435,0.7842081,0.8535244,0.4716224,0.9043554
0.41280818,0.49603218,0.16106221,0.4018726,0.5022184,0.14528504,0.39391562,0.48851666,0.24373114,0.4053384,0.5123106,0.3111596,0.39523852,0.48402596,0.35684076,0.4377805,0.53584206,0.69443613,0.42953992,0.464998,0.83508706,0.4916069,0.57007384,0.67271847,0.4811858,0.42762157,0.93154025,0.56917816,0.53138286,0.709134,0.55382186,0.45689082,0.6494795,0.59805024,0.5156197,0.918605,0.59369993,0.47525227,0.92441976,0.75210774,0.5246958,0.90396017,0.74842703,0.46855506,0.8685374,0.858126,0.52881384,0.76795816,0.8526704,0.47148427,0.9104264
0.42840436,0.5001494,0.15298134,0.41707426,0.5040696,0.14213236,0.41539407,0.49331075,0.16574937,0.42175952,0.5145484,0.33382404,0.41052926,0.48603413,0.28668007,0.4404109,0.5351621,0.76657975,0.43119603,0.46540263,0.80825233,0.49113673,0.57074875,0.7854105,0.4801132,0.42702654,0.76770186,0.5701812,0.53118867,0.72140193,0.55382186,0.45616052,0.6067263,0.59809786,0.5155167,0.91177005,0.5935068,0.47480208,0.9277565,0.7512032,0.5240079,0.9076459,0.7506401,0.46812823,0.847529,0.85963404,0.52868617,0.7310427,0.853298,0.47135687,0.9069344
0.4267107,0.50104415,0.15047012,0.41665897,0.50716746,0.15666546,0.41351968,0.49432665,0.16863318,0.41977143,0.515447,0.36216575,0.4085567,0.48710352,0.32647082,0.44075534,0.53588235,0.7934098,0.43169188,0.4656432,0.82774246,0.49205184,0.5707133,0.8134407,0.4810576,0.42641938,0.7779084,0.57138777,0.53105265,0.7057225,0.55524814,0.45674375,0.5866156,0.59985846,0.5143927,0.91573894,0.5946881,0.47394907,0.91961956,0.75279534,0.52373147,0.8922005,0.7519036,0.46760064,0.854078,0.85890645,0.52811635,0.7683368,0.85338235,0.4714334,0.8969122
0.4486676,0.4997042,0.21356407,0.43031785,0.5058034,0.14361502,0.4245231,0.49139145,0.175906,0.42754006,0.5128025,0.32342497,0.4229816,0.48484942,0.31370494,0.44315988,0.5361134,0.7457738,0.43356913,0.4652153,0.7971331,0.49788636,0.5710228,0.60798246,0.4799984,0.42636022,0.77266854,0.5732278,0.5285928,0.5715924,0.5557988,0.4564578,0.5257718,0.6015712,0.51475084,0.90648395,0.5959931,0.47293693,0.85215026,0.75520235,0.52363724,0.87922996,0.7547093,0.46635252,0.8282994,0.85898906,0.5277599,0.7568769,0.8536274,0.4721248,0.855018
0.41972563,0.49428383,0.17936899,0.40906522,0.4999652,0.16086683,0.4075098,0.48676988,0.2536471,0.41213706,0.5115999,0.28895378,0.40464488,0.48083565,0.39063933,0.4416157,0.5348622,0.89391196,0.43386275,0.46383256,0.801101,0.49778217,0.57026803,0.64240354,0.48129267,0.42633936,0.7530809,0.5731854,0.5285093,0.6459192,0.5570842,0.45707136,0.5729867,0.6020762,0.51371413,0.91954374,0.59741074,0.47226667,0.91676635,0.75605184,0.52324414,0.88718593,0.7572059,0.4658178,0.8004605,0.8591826,0.52778316,0.75999296,0.8540079,0.47215888,0.85963726
0.4241658,0.49492416,0.1587242,0.41414386,0.50381565,0.10982147,0.41348815,0.48929954,0.17478728,0.41645482,0.5125501,0.3233407,0.4087082,0.48130426,0.36224625,0.44266886,0.535178,0.6474068,0.4344481,0.46422035,0.7762095,0.49973208,0.5699115,0.6559723,0.48072913,0.42511168,0.77682674,0.5752037,0.5287995,0.57238555,0.55695885,0.45677623,0.64473534,0.6026107,0.5129577,0.9215168,0.5970548,0.471464,0.8355774,0.7551477,0.52286255,0.88789195,0.75728405,0.46541876,0.865341,0.85991186,0.52828526,0.7352848,0.85367686,0.47218135,0.90641683
0.4161163,0.49090737,0.16097449,0.40375897,0.49685538,0.10408746,0.40339363,0.48278615,0.2554749,0.40513754,0.50979674,0.23885992,0.40417752,0.47867972,0.38978103,0.44209138,0.53460914,0.89902717,0.43403667,0.46376333,0.760363,0.50123376,0.5691412,0.74359745,0.48218787,0.42472795,0.7963814,0.5773754,0.5291771,0.63196003,0.55698454,0.45606405,0.66030854,0.60407025,0.51215243,0.9202745,0.5988493,0.47109818,0.92793643,0.7557588,0.5222567,0.89387476,0.7605516,0.4643092,0.855172,0.85994184,0.52847725,0.6709968,0.8546592,0.47218314,0.9124739
0.41349268,0.49269307,0.1589785,0.40232515,0.49864388,0.12088587,0.40057626,0.48481596,0.24176355,0.40484282,0.5125303,0.3064349,0.40266433,0.48206967,0.31757855,0.44305447,0.53512263,0.90175706,0.434201,0.4633196,0.7588336,0.5022951,0.56905633,0.7651125,0.48301885,0.42509767,0.85969484,0.5788377,0.5296251,0.6447812,0.55661976,0.45515677,0.6750185,0.60524577,0.5119072,0.91983163,0.5998102,0.47093642,0.93501055,0.7544061,0.5224583,0.8669448,0.7594262,0.46324816,0.8365618,0.8600134,0.5285729,0.87720585,0.85721666,0.4719291,0.79557514
